"degrees","densities","transitivities","assortativities","assortativities_ward","efficiencies","temp_corr","iter","network","day"
17.7737789203085,0.0458087085574961,0.19179386251083,-0.195897421502347,0.528858052009214,0.438336469403918,0,1,"Reconstructed",2009-07-27
17.8449612403101,0.0462304695344821,0.201054877454431,-0.193052413426879,0.555157148912391,0.437587973562675,0.418473866782477,1,"Reconstructed",2009-07-28
18.0511508951407,0.0462850022952325,0.201093210586881,-0.201235410305075,0.546118913998616,0.441445777865584,0.43992219427676,1,"Reconstructed",2009-07-29
17.3247422680412,0.0447667758864115,0.194016923179426,-0.19167586764485,0.536791742867377,0.437072333662381,0.425818787420441,1,"Reconstructed",2009-07-30
18.2538860103627,0.047412690936007,0.196754173711439,-0.203092609931335,0.52857225165503,0.44167059193014,0.436888005657479,1,"Reconstructed",2009-07-31
13.3354231974922,0.0419352930738747,0.217384200637203,-0.212768154385054,0.680185428592869,0.404152454933242,0.350790333428669,1,"Reconstructed",2009-08-01
12.9526813880126,0.0409894980633311,0.213342084091968,-0.227654134695309,0.670058553475099,0.403498648990413,0.470138839857126,1,"Reconstructed",2009-08-02
19.1990049751244,0.0478778178930782,0.202798639079146,-0.228630514337808,0.571271407180095,0.442048899310791,0.395374371344153,1,"Reconstructed",2009-08-03
18.833746898263,0.0468501166623458,0.207370324016131,-0.212468521670266,0.584029106434575,0.441343736240439,0.400509240311365,1,"Reconstructed",2009-08-04
18.2162162162162,0.0448675276261483,0.205187292998087,-0.206596481931965,0.569642533993594,0.437336956302603,0.39415835387068,1,"Reconstructed",2009-08-05
18.1711491442543,0.0445371302555252,0.204551258405925,-0.195482326271595,0.573582944779864,0.437411509020965,0.390620939703578,1,"Reconstructed",2009-08-06
16.8578431372549,0.0414197620079973,0.187838461861383,-0.193076499824448,0.553447998548245,0.432424603748319,0.412491331703623,1,"Reconstructed",2009-08-07
12.8545994065282,0.0382577363289529,0.198399326032013,-0.222537928509063,0.692925324176529,0.397721492157806,0.356653968277521,1,"Reconstructed",2009-08-08
12.8888888888889,0.0377973281199088,0.199951662080762,-0.196846251856777,0.672620785847298,0.397911486111977,0.509052162520656,1,"Reconstructed",2009-08-09
18.2807881773399,0.0451377485860244,0.195782187355791,-0.228596243981429,0.548418366455192,0.441775223499477,0.424918729371473,1,"Reconstructed",2009-08-10
17.8970588235294,0.0439731175025293,0.189048655954347,-0.220224153872945,0.554490380782667,0.438713847537506,0.434852559916528,1,"Reconstructed",2009-08-11
17.3936430317848,0.0426314780190805,0.169877140978106,-0.218804358067405,0.522004742873424,0.439518712945763,0.445678431977264,1,"Reconstructed",2009-08-12
17.6592592592593,0.0437110377704437,0.182007295109997,-0.211830522181388,0.540562678556405,0.440243042822951,0.450777154316838,1,"Reconstructed",2009-08-13
17.2906403940887,0.0426929392446634,0.176328975182025,-0.208079720668082,0.526746505391378,0.440949340144863,0.462390620311465,1,"Reconstructed",2009-08-14
13.0577507598784,0.0398102157313366,0.202761587821067,-0.23890293966889,0.66581582297745,0.40516562878403,0.366661666681872,1,"Reconstructed",2009-08-15
13.3151515151515,0.0404715851524362,0.211910383734972,-0.249922030437574,0.692538463791155,0.4063642504069,0.526551420670038,1,"Reconstructed",2009-08-16
17.93,0.044937343358396,0.195286683023548,-0.25335153680578,0.568687594914733,0.439861528822283,0.450432863500404,1,"Reconstructed",2009-08-17
18.6281407035176,0.0469222687746035,0.19339848106644,-0.231895917151391,0.546704935941596,0.445574851588102,0.403811325444227,1,"Reconstructed",2009-08-18
18.115,0.0454010025062657,0.191065827879403,-0.225880931144862,0.543175970400375,0.443100459482209,0.429559777481758,1,"Reconstructed",2009-08-19
17.6965174129353,0.0441309661170457,0.180963353898759,-0.23128690668861,0.520706539911567,0.443831135263187,0.442087407025526,1,"Reconstructed",2009-08-20
16.5286783042394,0.0413216957605985,0.175950532008396,-0.225046111132953,0.541870851604994,0.438573773898782,0.456066911511483,1,"Reconstructed",2009-08-21
12.8036253776435,0.0387988647807379,0.22496699259486,-0.230153286284536,0.715143570305585,0.39877506179632,0.378223585451314,1,"Reconstructed",2009-08-22
13.0642201834862,0.0400742950413688,0.207921878428791,-0.228041433651616,0.674119805957481,0.403657529877541,0.511949144379449,1,"Reconstructed",2009-08-23
17.9076923076923,0.0460351987344275,0.19106737320212,-0.230176791311624,0.533338528671283,0.441853975787534,0,2,"Reconstructed",2009-07-27
18.0514138817481,0.0465242625818249,0.182341749370083,-0.20234881203794,0.512105881428194,0.442175725934385,0.42779365357698,2,"Reconstructed",2009-07-28
18.1227621483376,0.0464686208931733,0.190050377833753,-0.219009731454758,0.517307366909391,0.444910048746706,0.441118396408341,2,"Reconstructed",2009-07-29
17.5064267352185,0.0451196565340683,0.187339414182939,-0.192841317966502,0.530094230861524,0.440194922217078,0.422080371660684,2,"Reconstructed",2009-07-30
16.9481865284974,0.0440212637103829,0.194235911435316,-0.219118716284556,0.544757274129975,0.437974339995538,0.418732978427793,2,"Reconstructed",2009-07-31
13.3395638629283,0.0416861370716511,0.202280356522746,-0.239362524931379,0.649687377658569,0.406776998961622,0.345198131953881,2,"Reconstructed",2009-08-01
12.9779179810726,0.0410693606995967,0.217517401392111,-0.213998777915912,0.689323848461942,0.401762967695596,0.481307229840214,2,"Reconstructed",2009-08-02
18.6683168316832,0.0463233668279979,0.210808048203142,-0.235260844522743,0.59090851522985,0.437178668239193,0.407664412705773,2,"Reconstructed",2009-08-03
18.4477611940299,0.046004392005062,0.195517737973099,-0.212786171697895,0.571328045508959,0.441132864356735,0.375890551293318,2,"Reconstructed",2009-08-04
18.4963144963145,0.0455574248677697,0.20402384098816,-0.20041455884559,0.573803337258974,0.44066157514447,0.398877871915115,2,"Reconstructed",2009-08-05
17.8968058968059,0.0440808027014924,0.192158251349386,-0.205381610472472,0.550923142312632,0.438304829684264,0.400203411591974,2,"Reconstructed",2009-08-06
17.320293398533,0.0424516995062083,0.182532155770257,-0.215435057267985,0.543356320817102,0.437724123879482,0.420640200343474,2,"Reconstructed",2009-08-07
12.9107142857143,0.0385394456289979,0.213071573402058,-0.23278671611952,0.703746544686059,0.400414297559942,0.361486422605474,2,"Reconstructed",2009-08-08
13.2409638554217,0.0400029119499145,0.194772765107375,-0.259368805668406,0.674516864894334,0.405150208083222,0.489358905461941,2,"Reconstructed",2009-08-09
18.1609756097561,0.0444033633490369,0.191510130856902,-0.25295198413105,0.544245559334412,0.442904565965007,0.444027774657153,2,"Reconstructed",2009-08-10
18.6289926289926,0.0458842182980114,0.179952563524921,-0.225839240125497,0.51797625586495,0.44654990861897,0.416025771527161,2,"Reconstructed",2009-08-11
17.1400491400491,0.0422168698030767,0.17940249062026,-0.229809820329904,0.547843285942732,0.437652856618503,0.428731968380758,2,"Reconstructed",2009-08-12
17.2691358024691,0.0427453856496761,0.175699781122542,-0.244108882236993,0.527849149022962,0.439166564804762,0.43907410168499,2,"Reconstructed",2009-08-13
16.8308457711443,0.0419721839679408,0.172706320796352,-0.237514834870715,0.538246774243279,0.440921742079466,0.454420955286798,2,"Reconstructed",2009-08-14
12.6848484848485,0.0385557704706641,0.183952996650637,-0.279720884385486,0.666677531517359,0.406832151300363,0.365340356988504,2,"Reconstructed",2009-08-15
13.3048780487805,0.0406877004549862,0.204057724053464,-0.252198847300951,0.653314548277957,0.409589828696583,0.507623434380482,2,"Reconstructed",2009-08-16
18.2344139650873,0.0455860349127182,0.20411624816395,-0.249589644457443,0.574495473058401,0.441822527015951,0.435903552006405,2,"Reconstructed",2009-08-17
17.7638190954774,0.0447451362606483,0.200571823841365,-0.240031101910761,0.5651529536884,0.441364884878062,0.409052764201222,2,"Reconstructed",2009-08-18
18.3341645885287,0.0458354114713217,0.190281908647541,-0.237894638690475,0.543760937338067,0.445385494597,0.414924380876759,2,"Reconstructed",2009-08-19
17.4975124378109,0.0436346943586308,0.176322769789194,-0.251951243370052,0.52730843014783,0.442719279744383,0.416312304511653,2,"Reconstructed",2009-08-20
17.5384615384615,0.0436280137772675,0.171549280614259,-0.239930334337308,0.504785229484998,0.444418930986226,0.438778052732344,2,"Reconstructed",2009-08-21
12.7738095238095,0.0381307746979389,0.206209850107066,-0.288005643172799,0.685142278684268,0.401999822317133,0.375896341602558,2,"Reconstructed",2009-08-22
12.96,0.04,0.188498574425736,-0.286504825723456,0.664659617163299,0.411527382083048,0.504552827390987,2,"Reconstructed",2009-08-23
18.0153846153846,0.046312042713071,0.208220457730033,-0.203054433209082,0.556982674214397,0.437935974337444,0,3,"Reconstructed",2009-07-27
17.1111111111111,0.0443293033966609,0.194577828834003,-0.191271911432063,0.546907257508922,0.433567408836005,0.428242526248024,3,"Reconstructed",2009-07-28
17.6555269922879,0.0455039355471338,0.189292174639023,-0.193637781595894,0.51260169167366,0.439012491276881,0.419409777758208,3,"Reconstructed",2009-07-29
17.5938303341902,0.0453449235417274,0.186972425436128,-0.185210546443847,0.519233082487086,0.439383298439457,0.42719848237771,3,"Reconstructed",2009-07-30
17.3692307692308,0.0446509788412102,0.189697977159388,-0.203523763823394,0.528942051446223,0.438303341902771,0.435267162907573,3,"Reconstructed",2009-07-31
13.2830188679245,0.0419022677221594,0.206563104373323,-0.237297577204051,0.691554310808238,0.403163832840649,0.34703117247262,3,"Reconstructed",2009-08-01
12.4610591900312,0.0389408099688473,0.216442391377117,-0.221327488464426,0.699301456567422,0.397233255451748,0.480972538853429,3,"Reconstructed",2009-08-02
19.2543209876543,0.047659210365481,0.212755439819923,-0.213022065827786,0.578801453541139,0.439783033859096,0.420310504595456,3,"Reconstructed",2009-08-03
18.519801980198,0.0459548436233201,0.207535498383242,-0.217683231056314,0.570118454166128,0.439487466116511,0.390495729376819,3,"Reconstructed",2009-08-04
18.7420147420147,0.0461625978867358,0.214077931405997,-0.231380868441555,0.587190586736349,0.437213501006759,0.398174234322827,3,"Reconstructed",2009-08-05
18.4498777506112,0.0452202886044393,0.199736015657002,-0.196557085753285,0.554978043075063,0.440724027997625,0.425393121536016,3,"Reconstructed",2009-08-06
18.320987654321,0.0453489793423787,0.179606850087336,-0.205593892377302,0.518276513336887,0.444028643605189,0.422697175249521,3,"Reconstructed",2009-08-07
13.3214285714286,0.0397654584221748,0.195877831185591,-0.247232086438704,0.644828994374795,0.403360662673153,0.362788727034013,3,"Reconstructed",2009-08-08
12.8828828828829,0.0388038641050689,0.212046297336779,-0.24638289966515,0.674467650860603,0.399735578952529,0.486775652495837,3,"Reconstructed",2009-08-09
17.9804400977995,0.0440697061220576,0.185075158376129,-0.243212594575159,0.541859099853387,0.440185491474594,0.432730373348429,3,"Reconstructed",2009-08-10
17.7641277641278,0.0437540092712507,0.20041993281075,-0.253940209694227,0.553794717126942,0.439978939979069,0.432871486411011,3,"Reconstructed",2009-08-11
17.4509803921569,0.0428771017006311,0.178573878951237,-0.231172596030207,0.522523242514845,0.439409396027148,0.444951923821487,3,"Reconstructed",2009-08-12
17.2709359605911,0.0426442863224472,0.181898446272109,-0.238889052961847,0.532335582709511,0.439006264063878,0.44240783501679,3,"Reconstructed",2009-08-13
17.0570719602978,0.0424305272644223,0.171002318071048,-0.235812010170276,0.51010935107438,0.441291269047814,0.444541613997161,3,"Reconstructed",2009-08-14
12.6706948640483,0.0383960450425707,0.204241006707517,-0.271462197186104,0.66049790897125,0.400566999298204,0.353393874015004,3,"Reconstructed",2009-08-15
13.1666666666667,0.0407636738906089,0.21210774784782,-0.270660975557297,0.675471457849004,0.406500273923824,0.511085304815754,3,"Reconstructed",2009-08-16
18.315,0.0459022556390977,0.195336467848048,-0.250848178885944,0.551751282122995,0.443897034252491,0.439875412894743,3,"Reconstructed",2009-08-17
18.2481012658228,0.0463149778320375,0.201479795105293,-0.250235204817638,0.569647897672624,0.44284456724312,0.407341173228018,3,"Reconstructed",2009-08-18
18.2643391521197,0.0456608478802992,0.198237885462555,-0.240747159493712,0.55669075309298,0.443612842892958,0.420496549948529,3,"Reconstructed",2009-08-19
17.2468827930175,0.0431172069825436,0.187919658169346,-0.243980029927385,0.54533795690356,0.438578137988615,0.428817063623621,3,"Reconstructed",2009-08-20
17.3615960099751,0.0434039900249377,0.18997023838376,-0.24108048755543,0.530238173669252,0.441954904405851,0.446592036810529,3,"Reconstructed",2009-08-21
12.6382978723404,0.0385313959522574,0.204987137841035,-0.286407926183145,0.662218726001634,0.403878159982314,0.363244350917414,3,"Reconstructed",2009-08-22
12.9636363636364,0.0394031500414479,0.215341539244741,-0.256440991007661,0.684478877394611,0.395426343329132,0.498026131951004,3,"Reconstructed",2009-08-23
18.3239074550129,0.0472265656057032,0.194608256107835,-0.202016489903027,0.536872242485106,0.442694944302026,0,4,"Reconstructed",2009-07-27
17.7474226804124,0.0458589733343989,0.184441615949857,-0.202196552162347,0.523986306258144,0.439717138620761,0.425489464256869,4,"Reconstructed",2009-07-28
17.9794871794872,0.0462197613868565,0.18623103114885,-0.20257716947509,0.518700027757446,0.44174851141472,0.426619038317303,4,"Reconstructed",2009-07-29
16.9896907216495,0.0439010096166653,0.18407591713922,-0.206171202621012,0.530306276654566,0.435539705373571,0.439580602234193,4,"Reconstructed",2009-07-30
18.0309278350515,0.0465915447934148,0.192241782209067,-0.184569228632833,0.519406351408666,0.442622783416807,0.436103303828258,4,"Reconstructed",2009-07-31
13.9619047619048,0.0444646648468305,0.222402597402597,-0.220380228884348,0.693566748703367,0.409961581235496,0.342234760470187,4,"Reconstructed",2009-08-01
12.5506329113924,0.0398432790837854,0.223807024350168,-0.221037556891328,0.708469856430464,0.396885674100867,0.479782225252392,4,"Reconstructed",2009-08-02
18.2970297029703,0.0454020588163035,0.199942791762014,-0.239748889144361,0.574014901182172,0.436883644940371,0.397582329897348,4,"Reconstructed",2009-08-03
18.8148148148148,0.0465713237990466,0.203673282524978,-0.211437170576634,0.561700405269748,0.442267245243184,0.372667143632138,4,"Reconstructed",2009-08-04
18.6813725490196,0.0459001782531194,0.19757173421143,-0.222049016946528,0.547741800162313,0.4413569317982,0.397856807692085,4,"Reconstructed",2009-08-05
17.7506112469438,0.0435064001150582,0.177496647379329,-0.219108049812068,0.524719408758143,0.440071631749759,0.40356762462937,4,"Reconstructed",2009-08-06
17.25,0.0423832923832924,0.189578340896344,-0.206774883713625,0.551325536400598,0.434035907565506,0.415793882893498,4,"Reconstructed",2009-08-07
13.3873873873874,0.0403234559861066,0.194892936924502,-0.23384714482431,0.656940815042566,0.408096650867885,0.352573931929046,4,"Reconstructed",2009-08-08
